id,user_id,order_date,total_amount
15530,3293,2025-10-23,11.32
15531,2422,2024-09-04,23.75
15532,1222,2025-06-25,24.28
15533,1403,2025-06-13,28847.09
15534,430,2025-12-15,269.45
15535,405,2025-12-23,380.89
15536,216,2024-12-02,35208.53
15537,1830,2025-12-17,1614.65
15538,3406,2025-09-09,418.01
15539,2346,2025-09-27,841.71
15540,2767,2025-12-15,16.46
15541,1637,2025-12-26,51773.07
15542,515,2025-08-06,46.52
15543,2422,2024-09-20,474.60
15544,2617,2024-06-26,3.11
15545,1385,2024-04-25,35807.18
15546,899,2024-05-06,128.22
15547,1048,2025-12-08,8.46
15548,2585,2025-04-19,35404.61
15549,3190,2025-06-30,55.15
15550,262,2025-02-13,1482.73
15551,1731,2024-10-10,94.06
15552,2123,2025-12-08,88272.14
15553,2974,2025-06-08,115.35
15554,2950,2024-10-02,21962.54
15555,1451,2024-11-10,136.85
15556,215,2024-04-26,35970.65
15557,499,2025-02-14,13880.85
15558,2751,2025-11-16,27.60
15559,1454,2025-09-24,75121.27
15560,3188,2025-10-25,14.43
15561,2513,2025-01-20,22.10
15562,1150,2025-12-03,59865.92
15563,2903,2025-01-18,546.71
15564,281,2025-09-03,58714.20
15565,2041,2025-04-08,913.80
15566,3121,2025-11-28,2.91
15567,441,2025-06-15,422.19
15568,3330,2024-09-29,66.46
15569,1402,2025-12-15,633.39
15570,806,2025-09-17,250.05
15571,2223,2025-12-18,93.95
15572,929,2025-06-02,38.76
15573,1629,2025-05-09,681.59
15574,72,2024-11-05,41.36
15575,486,2025-12-31,15.32
15576,2436,2024-03-29,630.53
15577,3494,2025-08-18,45.35
15578,1013,2024-11-09,29.66
15579,3294,2024-03-24,418.54
15580,114,2025-03-12,33.94
15581,2009,2024-04-02,16232.45
15582,1234,2024-07-10,20.88
15583,2021,2024-03-25,67885.81
15584,3367,2025-01-22,229.73
15585,3405,2025-09-23,88.55
15586,2824,2025-09-02,129.58
15587,2647,2025-07-30,45.28
15588,2768,2024-10-12,16991.01
15589,579,2024-05-03,15.20
15590,103,2025-12-29,32.79
15591,1597,2024-12-17,101.65
15592,1018,2025-07-26,55.97
15593,1865,2024-02-21,1216.31
15594,2834,2025-12-18,38626.31
15595,3134,2025-06-28,73.17
15596,1729,2024-11-04,43.00
15597,2727,2025-02-21,506.65
15598,3461,2025-11-09,228.87
15599,3067,2025-05-30,4880.13
15600,2380,2025-12-15,27.64
15601,528,2025-09-25,81.25
15602,1219,2025-10-17,39.15
15603,466,2025-12-06,13.39
15604,2021,2025-03-19,1598.56
15605,1825,2025-12-19,316.65
15606,3348,2025-10-29,150.99
15607,1367,2025-07-12,27.52
15608,466,2025-11-07,285.42
15609,2205,2024-05-08,6.64
15610,107,2025-10-16,103.18
15611,203,2025-12-31,82.34
15612,2057,2024-08-28,36111.54
15613,2808,2024-09-17,77.55
15614,2216,2025-05-15,25.32
15615,1946,2024-08-10,148199.92
15616,1280,2025-06-02,11428.55
15617,3156,2025-12-12,659.72
15618,2682,2025-08-08,276.71
15619,273,2025-04-24,47.35
15620,2663,2024-05-08,2.94
15621,3088,2024-04-04,4.01
15622,1558,2025-11-03,27.70
15623,687,2025-11-06,36355.14
15624,1828,2025-11-18,17.21
15625,2162,2025-04-20,402.64
15626,1974,2025-08-13,360.55
15627,1397,2024-06-09,36919.94
15628,1568,2025-06-12,20.57
15629,2233,2025-12-21,145.53
15630,1297,2025-11-27,303.56
15631,944,2025-12-12,52.65
15632,342,2025-07-14,18044.66
15633,427,2025-05-30,5312.52
15634,1013,2024-12-24,38154.40
15635,1131,2025-10-27,36021.73
15636,842,2025-06-09,2.98
15637,2593,2024-04-28,200.40
15638,2090,2025-12-12,1364.46
15639,3258,2025-05-16,90.97
15640,2087,2025-11-20,20.54
15641,756,2025-02-16,16428.06
15642,1802,2025-04-22,61417.40
15643,644,2025-12-09,11.26
15644,3487,2024-08-24,1014.83
15645,3161,2025-03-03,10.31
15646,2165,2025-12-10,25.44
15647,2355,2024-11-09,600.55
15648,2421,2025-03-29,20.79
15649,1075,2025-10-19,123.85
15650,846,2024-12-31,201.36
15651,1336,2025-01-18,256.37
15652,586,2024-11-30,10.37
15653,2682,2025-10-05,26056.32
15654,392,2024-11-15,28968.44
15655,2575,2025-08-15,21.54
15656,2025,2025-12-26,3.14
15657,1827,2025-08-15,156.03
15658,664,2025-09-28,18208.66
15659,195,2024-08-18,127.20
15660,3184,2025-08-25,29884.34
15661,2087,2024-11-09,35.62
15662,1864,2025-11-16,35103.66
15663,2974,2025-12-27,222.57
15664,670,2024-08-31,685.99
15665,2271,2025-10-24,115.30
15666,3199,2025-11-25,2838.77
15667,537,2024-10-11,8853.35
15668,620,2024-12-13,35891.78
15669,3473,2025-08-10,273.42
15670,1065,2024-12-16,25.76
15671,1092,2025-09-12,13.47
15672,1379,2024-11-14,8701.32
15673,581,2024-02-11,71.64
15674,1348,2025-11-14,520.85
15675,3124,2025-05-31,6520.38
15676,775,2025-12-20,689.75
15677,2766,2025-05-21,95.92
15678,1763,2025-06-11,312.96
15679,1027,2024-04-15,135.40
15680,1123,2024-11-07,163.70
15681,2780,2025-09-08,8.43
15682,1090,2025-03-14,43.92
15683,1716,2025-02-04,59904.00
15684,325,2024-12-28,17119.06
15685,2907,2025-12-23,335.28
15686,1912,2025-10-19,64933.72
15687,2717,2024-12-15,50.15
15688,2323,2024-02-22,152.39
15689,812,2025-09-19,3.04
15690,1087,2025-03-29,16794.71
15691,196,2025-12-22,509.85
15692,3495,2025-11-12,661.75
15693,3167,2024-11-22,373.45
15694,2941,2024-04-12,54.96
15695,3442,2024-09-14,18778.11
15696,1721,2025-01-06,8.53
15697,1658,2025-03-01,16.93
15698,1977,2024-03-06,169.02
15699,270,2025-05-05,314.82
15700,1131,2025-12-21,130.61
15701,3306,2025-12-11,89.95
15702,1830,2025-10-02,30690.73
15703,586,2025-01-09,32.77
15704,1315,2025-11-11,435.36
15705,2586,2024-12-05,83.21
15706,1348,2025-05-25,25.65
15707,838,2025-10-07,5603.58
15708,485,2024-10-08,39696.07
15709,404,2024-06-27,3429.96
15710,603,2025-05-07,95.66
15711,192,2025-06-22,25.96
15712,1346,2024-10-31,6.19
15713,2316,2025-02-07,187.54
15714,482,2025-07-24,71208.87
15715,1186,2025-04-15,68.91
15716,1770,2025-08-27,62.98
15717,1699,2025-11-04,8433.73
15718,3494,2025-12-08,3.09
15719,1456,2024-10-14,1725.02
15720,3177,2025-09-20,56.73
15721,3088,2024-11-08,144.54
15722,3247,2025-11-03,14.30
15723,467,2025-12-24,84.96
15724,850,2025-08-19,21.44
15725,2466,2025-06-04,17239.79
15726,416,2025-12-28,74562.32
15727,1192,2025-12-04,1048.01
15728,1083,2025-10-22,38.31
15729,2559,2024-12-04,375.72
15730,2782,2025-06-26,11.42
15731,2592,2025-06-25,42.93
15732,1629,2025-07-15,140.61
15733,2638,2025-12-03,2.96
15734,2102,2025-08-12,9233.83
15735,1320,2024-08-22,272.85
15736,1563,2024-10-20,715.49
15737,1369,2025-10-04,36.17
15738,1039,2025-11-02,24.90
15739,1010,2025-05-14,1084.43
15740,43,2025-07-23,93.65
15741,3209,2025-04-19,5.21
15742,1965,2025-12-21,914.40
15743,2353,2025-06-07,71.62
15744,1146,2024-03-14,41.67
15745,2865,2025-04-02,122.74
15746,3367,2025-01-28,35316.53
15747,3338,2025-10-12,143.44
15748,3012,2024-12-27,74.79
15749,491,2025-03-11,16853.13
15750,2091,2025-12-11,26179.61
15751,1398,2025-12-12,1765.88
15752,370,2024-04-30,340.89
15753,1763,2025-12-27,22.62
15754,2350,2024-10-21,82.91
15755,3332,2024-09-06,39.53
15756,1045,2024-07-20,124.87
15757,1428,2025-12-15,237.30
15758,560,2024-09-27,20.46
15759,3200,2025-03-27,61568.77
15760,812,2025-12-21,36265.14
15761,119,2025-10-31,39.43
15762,1464,2025-02-18,1421.03
15763,1281,2025-12-27,21.57
15764,585,2025-01-18,66.28
15765,3160,2025-02-26,40.48
15766,1027,2025-11-01,17583.44
15767,928,2025-01-08,65.31
15768,2620,2025-10-01,693.97
15769,2772,2025-09-17,2468.55
15770,137,2025-03-31,41.80
15771,1611,2025-10-04,54.78
15772,2856,2024-11-28,8902.83
15773,1442,2025-11-08,33.79
15774,1650,2024-05-17,11.97
15775,426,2025-11-20,298.71
15776,732,2025-08-09,133.71
15777,839,2025-09-18,51.12
15778,2664,2025-11-05,321.00
15779,3208,2025-11-03,54553.27
15780,531,2025-08-30,26578.53
15781,672,2025-12-09,431.54
15782,283,2025-12-11,78033.04
15783,3195,2025-11-13,59511.60
15784,1707,2024-04-24,86.12
15785,2309,2025-06-25,1685.02
15786,204,2024-05-23,61462.87
15787,1050,2025-12-31,16.34
15788,1521,2025-12-29,59.52
15789,3331,2024-08-02,8992.06
15790,2205,2024-10-28,339.18
15791,2886,2025-06-13,30481.70
15792,1110,2025-11-01,26.90
15793,263,2025-06-15,456.38
15794,1922,2024-12-24,12.83
15795,2022,2025-07-13,284.19
15796,3049,2024-09-21,16823.55
15797,1486,2024-08-10,11122.31
15798,2016,2025-12-19,5.96
15799,3051,2025-12-21,121.45
15800,3480,2024-03-20,29989.35
15801,2229,2025-04-11,35838.44
15802,847,2025-03-22,533.64
15803,1574,2025-04-01,277.97
15804,1223,2025-07-11,183.61
15805,1691,2024-06-27,67.80
15806,880,2024-08-17,11244.72
15807,2699,2025-10-02,5096.52
15808,1878,2025-04-15,21.36
15809,1951,2024-08-26,1588.68
15810,2459,2025-04-29,147.55
15811,1411,2025-02-24,8713.86
15812,3360,2025-03-19,17231.06
15813,3054,2024-08-08,41.90
15814,1590,2025-10-25,90.94
15815,1646,2025-08-09,90852.89
15816,427,2025-12-05,5.84
15817,686,2024-01-15,27.26
15818,771,2025-04-30,9129.66
15819,2835,2025-11-23,17236.35
15820,1760,2024-02-27,37226.44
15821,571,2025-06-02,624.95
15822,1142,2025-07-10,3.11
15823,3349,2025-12-01,38.15
15824,3396,2024-12-17,8.39
15825,128,2025-12-21,40.32
15826,1452,2025-07-14,38517.51
15827,398,2025-12-07,32.31
15828,891,2025-01-08,21.08
15829,3425,2025-06-08,30.31
15830,2380,2025-12-24,67.89
15831,3015,2025-10-15,34293.74
15832,1213,2025-12-26,100.68
15833,213,2024-11-16,687.48
15834,1541,2025-04-16,39.46
15835,553,2025-04-08,56.00
15836,1565,2024-08-19,4434.04
15837,921,2025-07-31,3.04
15838,2882,2025-12-03,65.94
15839,2770,2025-07-26,306.06
15840,1145,2025-09-28,45.43
15841,2912,2025-11-04,330.02
15842,996,2025-10-28,116.80
15843,3482,2024-02-02,3.00
15844,1653,2024-12-27,323.04
15845,2452,2024-11-22,92.87
15846,3108,2024-12-19,43.05
15847,42,2025-04-12,253.93
15848,514,2025-11-02,31053.21
15849,3180,2025-01-01,123.34
15850,1017,2024-09-07,2871.29
15851,1577,2025-09-14,3153.94
15852,2782,2024-10-05,9.48
15853,2109,2024-10-12,580.04
15854,2254,2025-05-06,21.19
15855,1027,2025-01-19,20.41
15856,1096,2025-08-26,503.77
15857,2906,2025-11-15,20.74
15858,3046,2025-03-14,28.12
15859,2802,2025-05-31,36249.08
15860,448,2025-11-22,82.37
15861,2546,2025-11-04,776.60
15862,3194,2025-04-14,9.07
15863,3339,2025-10-10,601.42
15864,1122,2025-12-09,191.84
15865,800,2025-05-22,8501.44
15866,1095,2025-10-22,74.47
15867,2401,2024-12-13,15.53
15868,814,2025-12-15,2973.17
15869,254,2025-11-05,348.75
15870,987,2024-11-27,351.02
15871,363,2025-08-07,272.18
15872,1672,2025-09-29,301.10
15873,2786,2025-03-24,155.77
15874,1848,2025-09-25,3.08
15875,1672,2025-10-18,13.26
15876,1192,2025-02-07,56.55
15877,2179,2025-12-08,33775.63
15878,3184,2024-03-31,62.89
15879,3226,2025-09-05,150.71
15880,1229,2024-03-08,456.25
15881,2542,2024-12-23,8924.05
15882,3375,2025-03-22,8820.58
15883,2879,2024-08-19,2.93
15884,1297,2024-09-20,29843.68
15885,1123,2024-05-13,40.88
15886,3406,2025-08-28,15719.36
15887,967,2025-12-17,12659.29
15888,2995,2025-10-22,89.50
15889,2936,2024-09-26,46379.85
15890,3468,2025-12-02,364.75
15891,238,2025-12-20,93.73
15892,3208,2025-11-16,38330.69
15893,2518,2025-02-20,51.03
15894,1876,2025-07-17,881.80
15895,3247,2025-12-14,77714.55
15896,3375,2024-09-15,832.02
15897,1652,2025-07-12,443.69
15898,2617,2024-09-10,17218.44
15899,2995,2025-10-10,113958.40
15900,582,2024-12-29,54.78
15901,1365,2025-12-18,26135.56
15902,1789,2025-10-02,630.21
15903,1691,2024-02-26,38.95
15904,2335,2024-12-13,250.48
15905,1716,2025-02-23,37.76
15906,2759,2024-11-08,2082.55
15907,958,2025-12-14,5.62
15908,1682,2025-04-19,61.36
15909,1647,2025-12-14,8.18
15910,94,2025-04-19,630.67
15911,2936,2025-11-01,36310.63
15912,2418,2025-12-19,319.88
15913,3184,2024-11-09,123.85
15914,2592,2025-12-23,29019.55
15915,2181,2025-12-03,13002.49
15916,2466,2025-11-03,18447.37
15917,1235,2024-10-02,174.00
15918,839,2025-11-26,21592.52
15919,3323,2025-12-05,179.88
15920,920,2024-01-24,20.62
15921,176,2025-04-26,39.44
15922,959,2025-11-19,143.13
15923,1929,2025-08-17,13.76
15924,485,2025-12-07,23.11
15925,2938,2025-05-28,9.15
15926,2913,2025-11-17,114234.47
15927,1283,2025-09-19,154.93
15928,320,2025-03-26,31.48
15929,593,2025-12-22,1504.23
15930,3278,2025-05-09,82.57
15931,1904,2025-10-25,43.31
15932,1230,2025-08-06,301.52
15933,509,2025-08-14,659.33
15934,2533,2025-12-25,48724.19
15935,59,2024-09-04,25.92
15936,1506,2025-07-24,18.92
15937,1298,2024-07-03,35120.67
15938,50,2024-03-10,32285.74
15939,3253,2025-12-03,13.33
15940,3093,2025-10-07,208.22
15941,3002,2025-11-26,664.20
15942,1479,2024-04-02,51.70
15943,587,2025-07-01,15982.50
15944,1627,2025-12-19,280.50
15945,1926,2025-09-05,2029.97
15946,380,2025-11-09,599.85
15947,2682,2024-10-25,57.31
15948,169,2025-04-24,17484.23
15949,1596,2025-12-02,483.77
15950,2708,2024-05-01,2.92
15951,692,2025-11-02,40.82
15952,3143,2025-10-17,8.57
15953,1258,2025-04-16,17786.84
15954,1367,2025-10-09,437.71
15955,812,2025-12-06,26.13
15956,1864,2025-12-26,51.26
15957,935,2025-07-24,953.66
15958,886,2024-12-01,3391.11
15959,413,2024-02-20,3.04
15960,1227,2025-05-15,20.13
15961,430,2025-05-17,74333.87
15962,2663,2025-08-07,80.28
15963,341,2024-04-18,61.76
15964,2470,2024-10-04,40.76
15965,944,2025-12-30,1310.07
15966,505,2025-02-03,8915.20
15967,372,2025-07-28,2619.18
15968,3184,2025-01-11,9012.45
15969,830,2025-12-31,18127.79
15970,2205,2024-12-05,130.78
15971,2736,2024-04-26,4123.21
15972,3206,2025-12-15,128.64
15973,1147,2025-07-28,76644.12
15974,225,2025-08-26,26009.22
15975,2166,2024-12-09,17153.66
15976,1111,2025-09-05,11.31
15977,1937,2024-02-24,52.56
15978,3179,2025-01-24,464.78
15979,2827,2024-02-20,106.12
15980,1050,2025-11-28,2992.92
15981,3432,2025-10-02,161.69
15982,759,2024-09-13,59.71
15983,341,2024-02-17,187.86
15984,285,2024-09-10,19.09
15985,1112,2025-08-16,634.41
15986,2404,2025-07-31,6.26
15987,1223,2025-02-21,36813.06
15988,2699,2025-11-09,35009.72
15989,3322,2025-09-28,2214.52
15990,2947,2024-09-18,163.99
15991,3438,2024-07-06,41.12
15992,983,2025-04-11,32.56
15993,309,2024-03-11,35814.12
15994,1033,2025-04-14,323.73
15995,867,2025-06-15,57.66
15996,867,2024-11-30,5.02
15997,2757,2024-06-04,15007.17
15998,2461,2025-11-12,10721.80
15999,2840,2025-11-12,20.40
16000,2662,2025-10-11,1448.13
16001,1729,2024-09-03,38.11
16002,1276,2025-12-07,420.48
16003,3459,2025-12-05,1180.80
16004,1379,2025-05-30,498.20
16005,3489,2025-04-14,106863.04
16006,234,2025-02-09,49.38
16007,3386,2025-08-22,17.02
16008,764,2025-01-27,68.00
16009,2479,2025-10-10,3.00
16010,1297,2024-12-05,10594.90
16011,3184,2024-09-20,313.12
16012,922,2024-05-14,101.73
16013,750,2025-12-12,92.33
16014,2255,2025-12-11,36544.52
16015,1042,2024-05-06,282.66
16016,3322,2025-12-20,179.82
16017,519,2025-03-28,35372.32
16018,749,2025-03-24,15.30
16019,1651,2025-12-08,149.71
16020,338,2024-12-31,35927.69
16021,3330,2025-10-20,123.53
16022,3310,2024-04-11,10.74
16023,834,2025-12-29,213.56
16024,2145,2025-12-10,13.09
16025,213,2024-06-28,71.22
16026,1929,2025-09-21,26.84
16027,2317,2025-09-13,992.22
16028,392,2024-09-25,3.09
16029,2156,2025-10-15,19.56
16030,1263,2024-10-27,1037.75
16031,2637,2025-12-29,10.51
16032,1279,2024-10-28,299.38
16033,987,2025-06-04,59.95
16034,511,2024-05-31,157.94
16035,192,2025-12-16,187.37
16036,2562,2025-08-12,57375.12
16037,2181,2025-12-16,289.27
16038,3276,2025-04-16,8.64
16039,1371,2025-11-28,687.20
16040,672,2025-03-28,38254.96
16041,476,2024-03-24,144352.22
16042,2939,2025-06-03,2826.53
16043,3246,2024-06-22,281.87
16044,1031,2025-02-03,211.04
16045,1073,2024-09-15,10.16
16046,3477,2025-09-05,102.32
16047,896,2025-10-25,52644.48
16048,570,2025-10-19,5106.27
16049,2133,2024-07-23,117151.83
16050,3047,2024-05-27,162.86
16051,175,2025-06-07,4.83
16052,1674,2025-12-13,66.69
16053,957,2025-12-28,17756.99
16054,748,2025-11-02,693.51
16055,661,2024-01-10,172.66
16056,1584,2025-10-13,260.69
16057,2003,2025-10-23,16.28
16058,3007,2025-08-13,339.21
16059,121,2024-08-26,78.95
16060,2507,2024-12-22,59374.42
16061,1996,2024-05-16,52.37
16062,2883,2025-10-16,24488.43
16063,854,2025-07-10,3.01
16064,2565,2025-10-16,124.18
16065,834,2025-12-31,38.60
16066,1050,2025-11-11,110.64
16067,2528,2025-07-04,264.00
16068,2642,2025-12-27,329.04
16069,3135,2025-11-26,55.82
16070,571,2025-11-12,200.94
16071,1662,2024-11-28,83.54
16072,1646,2025-07-14,9612.69
16073,2967,2025-07-21,56.65
16074,3025,2025-10-10,682.72
16075,450,2024-07-27,3.02
16076,1437,2025-12-15,235.98
16077,2637,2025-12-30,4.65
16078,3238,2025-12-17,10.11
16079,3396,2025-11-24,20.76
16080,1793,2025-11-08,84.42
16081,2537,2025-05-23,109497.52
16082,2537,2025-10-18,855.81
16083,1815,2024-06-28,325.05
16084,2408,2025-05-22,3.09
16085,1782,2025-02-20,43.13
16086,1380,2025-12-09,8802.85
16087,2056,2025-11-10,47.11
16088,2070,2025-08-30,46.38
16089,2974,2025-07-20,36556.28
16090,808,2025-12-30,48154.02
16091,1380,2025-03-19,55.58
16092,2762,2025-07-18,13.07
16093,1289,2025-09-24,322.00
16094,1777,2025-09-21,146.80
16095,1721,2025-02-14,303.40
16096,1125,2025-12-23,64.69
16097,2539,2025-02-04,547.01
16098,2760,2025-11-23,42.21
16099,965,2024-09-13,19.42
16100,1017,2024-08-08,257.02
16101,596,2025-05-10,88365.51
16102,1398,2025-12-15,19.10
16103,2289,2024-11-25,18212.66
16104,2793,2024-08-16,21.66
16105,2554,2025-12-31,10549.90
16106,2391,2025-08-09,101010.30
16107,1492,2024-11-21,30008.66
16108,2039,2025-12-09,8.59
16109,28,2025-10-25,10.41
16110,2347,2025-07-23,17861.54
16111,3065,2025-06-25,43.65
16112,1988,2024-07-06,845.90
16113,1172,2025-12-21,9.89
16114,2221,2025-10-09,60.73
16115,1574,2024-08-15,39.94
16116,1017,2024-10-26,52333.44
16117,1405,2025-12-27,25.51
16118,1652,2025-06-23,98.64
16119,1945,2025-09-23,145.28
16120,1896,2025-01-01,90.35
16121,1802,2024-11-26,25.16
16122,3218,2025-11-02,9.77
16123,944,2025-12-11,1094.36
16124,1242,2024-04-05,207.52
16125,3258,2025-08-21,78.82
16126,2785,2025-07-22,50.64
16127,3053,2024-11-16,963.39
16128,1436,2024-07-13,8987.26
16129,3398,2024-11-12,2.98
16130,2463,2024-04-25,7.59
16131,479,2025-09-25,15.19
16132,980,2025-08-26,49.77
16133,2526,2025-12-27,88094.49
16134,395,2025-02-10,9285.78
16135,2856,2024-11-24,34662.42
16136,1881,2025-03-24,85547.29
16137,3396,2025-03-12,12871.43
16138,1558,2025-08-08,33.47
16139,23,2025-03-04,155.85
16140,1784,2025-09-21,26.04
16141,3112,2024-07-09,288.29
16142,1908,2025-12-31,173.50
16143,416,2025-07-05,315.54
16144,546,2025-09-01,554.24
16145,1975,2024-08-09,48.20
16146,3422,2025-12-22,8.10
16147,1565,2025-04-14,75.73
16148,729,2024-10-11,49.36
16149,1218,2025-09-11,1069.01
16150,1419,2025-05-24,17636.77
16151,1648,2024-06-06,27.25
16152,2761,2025-05-22,185.87
16153,663,2025-08-29,36253.43
16154,1206,2025-05-21,42.62
16155,586,2025-03-31,12.12
16156,1810,2025-10-25,70.34
16157,1817,2025-04-07,1013.03
16158,1649,2024-01-14,23074.20
16159,842,2025-06-19,3262.18
16160,417,2025-10-28,327.32
16161,1563,2025-11-22,37117.73
16162,2974,2024-08-05,618.86
16163,360,2025-05-14,454.03
16164,1190,2025-12-12,57094.46
16165,1850,2024-12-13,361.13
16166,856,2025-12-12,37877.10
16167,1865,2024-02-14,582.96
16168,3471,2025-06-14,50.46
16169,2631,2025-12-30,2.90
16170,921,2024-12-22,37.51
16171,2796,2024-09-28,5609.25
16172,1009,2024-11-12,544.51
16173,47,2024-12-19,1076.58
16174,2124,2025-09-07,52.38
16175,1594,2025-11-22,35260.76
16176,1968,2025-01-22,317.65
16177,759,2024-08-14,17497.49
16178,3105,2025-03-03,25.16
16179,891,2025-03-05,870.14
16180,1475,2025-08-23,1646.78
16181,1169,2025-08-13,23.02
16182,94,2025-07-23,56.84
16183,1167,2025-12-18,58.12
16184,3116,2025-12-30,129.70
16185,189,2025-11-03,10.72
16186,2513,2025-07-02,278.67
16187,2366,2025-12-27,207.75
16188,2391,2025-08-16,182173.81
16189,1033,2025-03-21,59.70
16190,3242,2024-03-04,21.04
16191,751,2025-10-02,247.80
16192,490,2025-03-16,28.64
16193,3246,2025-05-28,40.39
16194,591,2025-11-15,5.86
16195,2059,2025-05-20,30.00
16196,756,2024-08-18,247.68
16197,131,2024-11-27,77.43
16198,61,2025-12-13,433.50
16199,1306,2024-03-03,112.83
16200,1154,2025-08-14,1205.22
16201,2,2024-11-11,141.29
16202,2533,2025-10-14,8.27
16203,2679,2025-12-16,274.74
16204,772,2025-12-31,24.39
16205,1767,2025-02-13,20.66
16206,1596,2025-12-11,44.68
16207,2180,2025-08-04,36.60
16208,3032,2025-08-15,8732.35
16209,1299,2025-08-26,17462.38
16210,1899,2024-07-13,8.63
16211,2938,2025-09-01,33852.42
16212,2632,2024-08-26,9056.85
16213,1344,2025-12-10,346.11
16214,2018,2025-10-25,39.90
16215,2807,2025-10-18,980.83
16216,426,2025-08-18,17964.29
16217,405,2025-02-12,40.12
16218,2931,2025-03-01,418.01
16219,1178,2025-08-29,17514.79
16220,2198,2025-08-25,192.49
16221,682,2025-02-15,70.11
16222,273,2025-06-28,39.65
16223,2474,2025-10-26,104.31
16224,1713,2025-11-26,8.67
16225,3316,2025-09-05,23.73
16226,976,2024-06-13,11.34
16227,667,2025-10-04,105.85
16228,2265,2025-11-23,18255.55
16229,1275,2024-09-13,148.60
16230,1000,2025-03-10,121.94
16231,2921,2025-12-06,38246.06
16232,3059,2025-05-16,258.59
16233,159,2025-03-10,21.01
16234,3233,2025-10-28,376.77
16235,3427,2025-09-21,70.36
16236,3443,2025-12-14,4739.91
16237,2070,2025-03-17,3.09
16238,587,2025-04-28,796.53
16239,1236,2025-11-18,303.59
16240,1738,2025-11-09,11.25
16241,2619,2025-06-25,10.13
16242,969,2025-12-02,33.28
16243,1607,2025-11-17,40.47
16244,3399,2025-12-19,71.24
16245,3357,2024-12-13,10.00
16246,1163,2025-12-18,21.92
16247,330,2024-12-16,17741.55
16248,896,2025-02-05,19634.78
16249,3244,2025-11-10,90.63
16250,2344,2025-01-22,36296.45
16251,3095,2024-10-16,703.24
16252,3372,2025-12-29,320.05
16253,1913,2025-05-19,20.58
16254,2162,2025-01-25,35299.84
16255,3112,2024-09-19,11.41
16256,1180,2025-09-01,59.45
16257,587,2025-11-01,15.95
16258,2891,2024-11-16,261.32
16259,1476,2024-07-29,286.94
16260,2974,2025-08-05,76859.96
16261,1311,2025-11-04,17523.08
16262,2312,2025-04-14,21.04
16263,2700,2025-05-10,287.84
16264,1076,2025-07-07,192.95
16265,2995,2024-07-12,1261.16
16266,105,2024-10-31,27.60
16267,1125,2025-02-26,38030.55
16268,3330,2024-10-18,93.99
16269,2024,2024-04-30,28847.99
16270,122,2025-09-09,121.43
16271,2190,2025-06-09,16344.83
16272,497,2025-04-25,3.13
16273,2440,2025-10-24,21.22
16274,1107,2024-02-16,53.25
16275,2037,2024-09-10,124.60
16276,94,2025-05-08,750.32
16277,529,2025-03-10,112.89
16278,2349,2025-12-28,15.36
16279,550,2025-02-26,94.39
16280,1973,2025-02-21,20.28
16281,2490,2025-11-15,27.72
16282,3306,2024-12-14,58.73
16283,680,2025-01-31,38.06
16284,1874,2024-07-27,29.13
16285,258,2024-08-23,177.17
16286,2557,2025-09-17,42.46
16287,355,2025-09-09,92728.03
16288,1807,2025-12-07,1044.24
16289,546,2024-08-20,820.60
16290,2415,2025-08-16,34.64
16291,2541,2025-06-06,406.73
16292,1838,2025-06-20,18221.10
16293,2155,2025-07-15,780.12
16294,2618,2025-10-18,40269.08
16295,2500,2025-04-15,59.56
16296,2628,2024-11-01,186.36
16297,196,2025-10-11,81.76
16298,2537,2024-12-07,7948.71
16299,1475,2025-10-12,430.02
16300,3361,2025-11-02,36420.46
16301,2268,2025-12-12,317.03
16302,1817,2025-08-03,125.85
16303,944,2025-12-12,41.88
16304,3373,2024-12-30,110.82
16305,3348,2024-03-11,19.72
16306,3385,2025-07-31,277.42
16307,1576,2025-01-01,138.40
16308,1158,2025-12-10,20.95
16309,1052,2025-09-11,75.93
16310,1544,2025-07-03,18501.91
16311,989,2025-09-30,8.53
16312,157,2025-09-18,649.89
16313,790,2024-11-11,115.04
16314,255,2025-06-28,116.17
16315,411,2025-10-27,33.40
16316,1150,2025-12-07,300.03
16317,3269,2024-10-28,76.70
16318,2974,2024-03-10,32326.33
16319,621,2024-11-18,76.48
16320,3300,2025-11-29,317.55
16321,3321,2024-04-18,109.54
16322,1482,2024-11-28,327.22
16323,2805,2025-06-12,73279.33
16324,1475,2025-12-15,33.22
16325,3035,2025-07-28,97.19
16326,2044,2025-12-02,43.32
16327,3488,2025-01-23,224.04
16328,3361,2025-08-14,28472.90
16329,1526,2025-09-10,99.15
16330,59,2024-11-28,8869.69
16331,756,2024-04-22,25.24
16332,1401,2025-05-01,140.97
16333,577,2024-10-27,51.11
16334,1099,2025-06-11,462.63
16335,1442,2025-11-07,35746.90
16336,2718,2024-09-07,8.03
16337,1119,2025-08-31,42.49
16338,3461,2024-10-28,76654.12
16339,3096,2025-12-26,652.57
16340,587,2025-06-26,1296.95
16341,2297,2024-07-16,2.94
16342,3378,2025-11-21,13.64
16343,3470,2025-10-06,147.27
16344,2533,2025-05-01,15.90
16345,1058,2024-08-07,28438.35
16346,2884,2025-10-28,447.00
16347,287,2025-09-08,28.18
16348,581,2025-03-10,536.88
16349,2908,2025-10-02,17929.36
16350,1661,2024-09-04,20.31
