id,order_id,product_id,quantity,unit_price
34636,16526,71,2,42.22
34637,16527,186,1,79.68
34638,16527,115,1,16979.33
34639,16528,41,1,3.14
34640,16528,31,2,3.13
34641,16528,70,3,7.33
34642,16528,96,1,13308.20
34643,16529,139,4,28.82
34644,16529,38,1,6.36
34645,16529,170,1,38111.37
34646,16530,1,1,11.49
34647,16531,119,1,14.12
34648,16532,187,2,59.59
34649,16532,50,1,10.78
34650,16533,60,3,11.41
34651,16533,167,1,28777.48
34652,16533,151,1,8.31
34653,16533,7,1,145.77
34654,16534,115,1,17166.27
34655,16535,48,1,8.08
34656,16536,42,2,2.88
34657,16537,54,1,10.65
34658,16537,95,3,8566.36
34659,16538,1,4,10.92
34660,16538,151,2,8.10
34661,16538,121,2,216.87
34662,16539,31,1,3.02
34663,16539,158,2,25.78
34664,16540,155,1,24.71
34665,16540,151,1,8.10
34666,16540,137,1,19.11
34667,16541,53,4,13.41
34668,16542,85,2,36.10
34669,16543,170,1,35926.44
34670,16544,8,2,86.59
34671,16545,1,1,10.73
34672,16546,151,2,7.92
34673,16546,144,1,49.99
34674,16547,169,1,25978.99
34675,16547,57,1,10.34
34676,16548,157,1,20.45
34677,16548,1,1,11.42
34678,16548,42,2,2.94
34679,16549,93,3,107.17
34680,16549,171,1,35850.03
34681,16549,184,4,19.68
34682,16550,157,1,20.20
34683,16550,115,1,17843.83
34684,16550,170,1,35357.95
34685,16550,155,1,24.84
34686,16551,53,1,13.13
34687,16551,157,4,20.87
34688,16552,1,2,11.51
34689,16553,153,1,13.16
34690,16554,151,2,8.04
34691,16554,68,1,25.29
34692,16555,53,1,13.48
34693,16555,115,3,17242.59
34694,16556,152,2,54.10
34695,16557,7,1,155.34
34696,16558,101,1,529.87
34697,16559,155,1,24.51
34698,16559,42,1,3.01
34699,16559,51,1,43.47
34700,16559,151,1,8.36
34701,16560,95,2,9047.80
34702,16560,155,1,23.98
34703,16561,181,1,208.97
34704,16561,160,1,606.13
34705,16561,33,2,5.43
34706,16562,24,2,14.55
34707,16562,15,2,862.33
34708,16562,124,1,969.15
34709,16563,42,1,2.90
34710,16563,160,1,595.21
34711,16564,59,1,4.78
34712,16564,58,1,4.50
34713,16565,51,1,42.38
34714,16566,155,1,24.13
34715,16566,18,1,10.16
34716,16567,104,1,20.96
34717,16568,42,3,3.14
34718,16568,79,3,1782.40
34719,16568,187,2,58.75
34720,16569,77,1,6.72
34721,16569,34,2,9.14
34722,16570,151,1,8.02
34723,16571,50,3,10.89
34724,16572,144,1,50.76
34725,16572,131,1,319.19
34726,16572,187,1,59.25
34727,16573,95,1,9124.87
34728,16573,193,1,817.59
34729,16574,104,2,21.87
34730,16574,42,1,2.96
34731,16574,38,1,6.52
34732,16574,178,1,96.12
34733,16575,109,1,22.13
34734,16576,109,1,22.06
34735,16577,163,1,20.29
34736,16578,69,1,4.16
34737,16578,121,3,230.57
34738,16578,119,3,14.77
34739,16578,151,1,8.29
34740,16579,29,1,4.68
34741,16579,1,2,11.25
34742,16579,167,2,29866.92
34743,16580,157,3,21.57
34744,16580,188,1,30.72
34745,16580,20,1,4.82
34746,16581,135,2,307.99
34747,16582,157,1,21.60
34748,16582,115,1,18038.33
34749,16583,93,1,101.01
34750,16583,151,2,8.25
34751,16583,170,1,36261.23
34752,16583,42,1,2.90
34753,16584,42,1,2.93
34754,16584,167,2,30759.36
34755,16585,7,1,154.57
34756,16586,75,1,18.52
34757,16587,187,2,55.51
34758,16587,167,1,28899.57
34759,16588,176,3,60.24
34760,16588,34,1,9.66
34761,16589,179,1,82.17
34762,16589,1,1,11.41
34763,16589,134,3,289.96
34764,16590,100,3,146.08
34765,16591,74,1,5.17
34766,16591,155,1,23.67
34767,16592,99,1,119.49
34768,16593,155,2,24.30
34769,16593,42,2,2.99
34770,16593,157,1,20.69
34771,16594,153,1,13.01
34772,16595,135,1,295.87
34773,16595,160,2,614.26
34774,16595,91,1,115.21
34775,16596,167,1,30770.61
34776,16596,1,3,11.38
34777,16597,182,2,33.68
34778,16597,31,1,2.90
34779,16597,135,1,282.73
34780,16597,155,1,25.64
34781,16598,135,3,304.19
34782,16598,53,2,13.69
34783,16598,35,2,3.07
34784,16599,140,2,14.49
34785,16599,95,3,9049.52
34786,16600,117,2,8066.77
34787,16601,110,4,18.31
34788,16602,42,1,2.89
34789,16603,134,1,287.60
34790,16604,51,2,40.29
34791,16604,64,1,17.27
34792,16604,88,1,159.26
34793,16605,50,1,10.59
34794,16605,57,3,9.93
34795,16606,60,1,11.97
34796,16606,95,1,9187.05
34797,16606,131,1,313.09
34798,16606,51,1,40.31
34799,16607,54,1,10.66
34800,16608,7,1,154.64
34801,16608,135,1,282.73
34802,16608,53,2,13.74
34803,16608,160,3,599.53
34804,16609,162,1,34.51
34805,16610,23,1,2.99
34806,16610,118,3,9.59
34807,16610,155,2,24.53
34808,16610,91,1,115.51
34809,16611,61,2,40.59
34810,16611,42,1,2.95
34811,16611,155,1,24.25
34812,16612,16,2,3.14
34813,16613,60,1,11.73
34814,16613,53,2,13.74
34815,16614,43,1,60.21
34816,16614,91,1,116.20
34817,16615,170,1,35589.46
34818,16616,151,1,8.37
34819,16616,170,2,37593.88
34820,16616,29,1,4.48
34821,16617,184,1,18.99
34822,16617,193,1,831.28
34823,16617,53,2,12.87
34824,16617,96,1,13778.31
34825,16618,187,1,56.57
34826,16619,1,1,10.64
34827,16620,53,4,13.75
34828,16620,135,1,286.31
34829,16621,186,2,81.65
34830,16622,155,1,24.10
34831,16623,131,1,315.41
34832,16624,167,1,30118.56
34833,16624,177,1,123.66
34834,16624,106,3,402.93
34835,16625,155,2,25.59
34836,16626,115,3,16744.98
34837,16626,92,1,118.01
34838,16626,151,1,8.53
34839,16626,78,1,2125.09
34840,16627,179,2,87.69
34841,16627,151,1,8.63
34842,16627,16,1,3.12
34843,16628,148,2,11.57
34844,16628,151,1,7.92
34845,16628,187,2,55.47
34846,16628,40,1,4.28
34847,16629,1,1,11.32
34848,16630,36,1,22.27
34849,16630,135,1,304.64
34850,16631,159,1,517.55
34851,16631,64,2,16.97
34852,16632,37,2,2.88
34853,16633,155,1,25.17
34854,16633,157,1,20.56
34855,16634,114,1,8984.68
34856,16635,187,2,55.29
34857,16635,151,2,7.92
34858,16636,138,1,9.99
34859,16637,42,1,2.94
34860,16638,51,1,42.64
34861,16638,140,1,14.91
34862,16638,131,2,297.86
34863,16639,151,1,8.19
34864,16640,186,1,79.90
34865,16641,42,2,3.03
34866,16642,20,1,4.91
34867,16643,1,2,11.14
34868,16644,1,1,10.69
34869,16645,155,1,24.80
34870,16645,140,2,14.92
34871,16646,155,1,24.60
34872,16646,1,1,10.70
34873,16646,125,1,235.63
34874,16646,99,1,116.94
34875,16647,186,3,83.12
34876,16647,21,1,2.87
34877,16647,29,2,4.66
34878,16648,53,2,13.26
34879,16648,55,2,7.45
34880,16648,51,1,41.27
34881,16648,81,1,1197.06
34882,16649,7,2,153.73
34883,16649,155,1,24.86
34884,16650,155,1,24.31
34885,16650,115,2,18100.69
34886,16650,45,1,38.14
34887,16650,177,1,124.27
34888,16650,148,3,10.84
34889,16651,5,1,10.59
34890,16652,42,1,2.97
34891,16652,98,3,15638.22
34892,16652,154,1,33.12
34893,16653,157,1,20.40
34894,16654,53,1,13.68
34895,16655,157,2,21.67
34896,16655,187,1,55.46
34897,16656,192,2,11767.13
34898,16656,151,2,8.42
34899,16656,34,2,9.13
34900,16657,115,1,17224.77
34901,16658,135,1,296.32
34902,16658,141,3,43.36
34903,16659,181,1,202.11
34904,16659,166,1,39.42
34905,16660,87,2,31.81
34906,16660,1,1,11.27
34907,16660,151,2,8.60
34908,16661,37,1,2.92
34909,16662,1,1,10.76
34910,16662,151,1,8.31
34911,16663,57,1,10.03
34912,16663,109,1,22.07
34913,16663,181,1,195.15
34914,16664,151,1,8.17
34915,16664,99,1,119.35
34916,16665,42,3,3.09
34917,16665,11,3,1921.48
34918,16666,5,4,10.34
34919,16666,14,3,487.00
34920,16666,179,1,83.87
34921,16666,42,1,3.03
34922,16667,42,1,2.95
34923,16668,158,1,24.52
34924,16669,170,3,37357.78
34925,16669,5,1,10.41
34926,16669,58,1,4.62
34927,16670,167,2,30733.58
34928,16670,106,1,386.88
34929,16670,51,1,43.50
34930,16670,53,1,13.85
34931,16670,115,1,17388.83
34932,16671,68,1,23.42
34933,16672,160,1,615.45
34934,16672,131,4,304.61
34935,16672,95,1,8851.56
34936,16672,135,2,292.17
34937,16672,31,4,3.08
34938,16673,109,1,21.36
34939,16673,99,1,117.02
34940,16673,118,1,9.85
34941,16674,55,2,7.76
34942,16675,144,3,50.99
34943,16675,1,2,10.70
34944,16675,82,3,1508.24
34945,16675,167,2,28414.79
34946,16676,130,1,395.78
34947,16676,151,3,7.92
34948,16677,135,2,287.25
34949,16678,47,3,49.77
34950,16678,61,1,40.82
34951,16679,167,5,29151.19
34952,16679,153,2,12.74
34953,16679,51,1,43.28
34954,16679,67,2,15.66
34955,16680,59,2,4.89
34956,16681,91,1,123.07
34957,16681,57,1,10.05
34958,16682,135,1,286.37
34959,16682,95,1,8474.58
34960,16683,155,1,25.02
34961,16684,76,2,12.76
34962,16684,1,2,11.17
34963,16685,164,1,40.28
34964,16685,115,1,17506.37
34965,16686,86,2,20.38
34966,16686,59,1,4.96
34967,16687,44,2,30.71
34968,16687,50,1,10.35
34969,16688,25,1,2.91
34970,16688,171,1,35826.73
34971,16688,53,1,13.22
34972,16688,157,2,20.74
34973,16689,86,1,20.59
34974,16690,107,3,48.62
34975,16690,91,2,120.00
34976,16691,155,1,23.71
34977,16691,118,3,9.91
34978,16692,1,1,10.64
34979,16693,147,1,19.84
34980,16693,55,1,7.60
34981,16693,170,1,38293.43
34982,16693,84,2,28.14
34983,16694,15,2,886.60
34984,16694,151,1,8.30
34985,16695,7,1,150.14
34986,16695,131,4,305.05
34987,16695,151,1,8.03
34988,16696,131,1,323.03
34989,16697,157,1,19.91
34990,16698,31,2,2.92
34991,16699,98,1,15809.84
34992,16699,42,1,3.07
34993,16699,95,1,8538.41
34994,16700,60,1,11.65
34995,16700,131,1,308.03
34996,16700,42,2,2.90
34997,16700,162,3,33.96
34998,16700,157,4,20.55
34999,16701,85,1,36.50
35000,16702,7,1,153.42
35001,16702,188,1,31.12
35002,16703,115,1,18039.41
35003,16704,151,1,8.45
35004,16704,29,1,4.41
35005,16704,115,3,18069.10
35006,16705,25,2,3.01
35007,16705,42,1,2.99
35008,16705,140,1,15.10
35009,16705,139,1,28.51
35010,16705,58,1,4.59
35011,16706,115,2,17399.35
35012,16706,140,1,15.34
35013,16707,158,3,25.62
35014,16707,185,1,21.19
35015,16707,151,1,8.39
35016,16708,131,1,319.67
35017,16709,129,1,335.59
35018,16710,78,1,2166.82
35019,16710,20,1,4.95
35020,16710,7,1,146.27
35021,16711,1,1,11.29
35022,16712,170,2,38038.81
35023,16712,74,2,5.21
35024,16713,1,1,11.50
35025,16713,187,1,57.73
35026,16713,131,3,319.48
35027,16714,70,1,7.21
35028,16714,60,1,11.20
35029,16715,102,1,88.04
35030,16716,155,3,24.86
35031,16716,41,2,2.88
35032,16717,100,1,146.54
35033,16718,42,2,3.10
35034,16718,131,1,323.06
35035,16718,53,1,12.70
35036,16718,86,3,19.76
35037,16719,139,1,28.15
35038,16720,135,1,296.03
35039,16720,42,1,3.01
35040,16720,7,2,155.89
35041,16721,53,1,13.40
35042,16721,42,2,2.89
35043,16721,47,1,50.61
35044,16722,10,1,79.69
35045,16722,51,3,42.73
35046,16723,122,2,333.66
35047,16723,36,2,21.82
35048,16723,112,2,526.81
35049,16723,53,1,13.71
35050,16724,30,1,3.07
35051,16724,141,1,43.31
35052,16725,53,2,13.58
35053,16725,160,1,600.23
35054,16726,170,2,37886.35
35055,16727,155,1,23.88
35056,16727,53,1,12.76
35057,16728,42,2,2.95
35058,16728,155,2,25.27
35059,16728,4,2,12.88
35060,16729,116,1,3467.34
35061,16730,156,1,34.85
35062,16730,115,1,17253.74
35063,16731,16,2,3.11
35064,16731,142,1,14.71
35065,16732,50,3,10.25
35066,16732,53,1,13.13
35067,16732,187,1,57.88
35068,16733,147,1,19.51
35069,16734,187,2,56.16
35070,16734,42,1,2.87
35071,16735,46,1,15.29
35072,16735,95,3,9025.11
35073,16736,1,3,11.42
35074,16736,82,1,1539.83
35075,16737,86,1,19.41
35076,16738,93,2,105.63
35077,16739,129,1,348.29
35078,16739,151,2,8.42
35079,16740,54,2,10.11
35080,16740,20,2,4.80
35081,16741,1,1,10.78
35082,16741,115,1,17944.24
35083,16741,135,1,303.48
35084,16742,157,2,21.09
35085,16742,81,2,1171.44
35086,16742,91,1,121.38
35087,16743,142,1,14.51
35088,16744,95,1,8438.27
35089,16745,51,1,42.53
35090,16745,91,2,123.59
35091,16745,42,1,2.90
35092,16746,185,3,20.77
35093,16746,40,2,4.36
35094,16747,163,3,19.63
35095,16747,151,3,8.41
35096,16748,155,1,24.41
35097,16748,42,3,3.14
35098,16748,134,1,286.09
35099,16749,51,1,41.69
35100,16749,22,1,12.10
35101,16749,173,2,135.32
35102,16750,157,3,20.65
35103,16750,13,4,290.39
35104,16750,27,1,6.83
35105,16750,60,1,11.89
35106,16750,29,2,4.69
35107,16751,41,2,2.99
35108,16751,53,1,13.41
35109,16751,142,1,13.92
35110,16752,48,3,8.55
35111,16753,58,2,4.30
35112,16753,190,1,5382.72
35113,16753,176,1,60.23
35114,16754,121,1,227.37
35115,16754,167,2,29969.75
35116,16755,144,1,52.07
35117,16755,167,2,28596.31
35118,16755,25,1,3.02
35119,16755,155,3,23.91
35120,16756,67,2,15.59
35121,16756,20,1,4.76
35122,16756,167,3,30034.80
35123,16757,42,1,3.10
35124,16757,153,1,13.21
35125,16757,115,1,16769.22
35126,16757,157,2,20.13
35127,16758,147,1,20.15
35128,16758,64,4,16.69
35129,16758,187,1,55.83
35130,16759,189,1,34.98
35131,16759,144,1,53.92
35132,16760,114,1,9281.92
35133,16760,4,1,13.15
35134,16761,51,1,41.67
35135,16762,9,2,71.97
35136,16762,1,1,10.85
35137,16762,88,1,164.25
35138,16763,37,3,2.91
35139,16763,155,1,24.43
35140,16763,34,2,9.30
35141,16764,155,1,24.74
35142,16765,22,1,12.40
35143,16766,135,2,304.02
35144,16766,53,4,13.03
35145,16767,144,2,50.26
35146,16768,176,2,60.80
35147,16768,75,1,19.57
35148,16769,163,2,21.05
35149,16770,119,1,13.81
35150,16770,192,1,10997.63
35151,16771,15,4,854.80
35152,16772,144,1,51.34
35153,16773,155,2,25.05
35154,16773,49,1,6.44
35155,16774,104,1,21.65
35156,16775,36,4,22.20
35157,16775,92,3,120.92
35158,16775,95,1,8589.48
35159,16775,129,1,350.57
35160,16776,137,1,19.61
35161,16777,157,2,21.10
35162,16777,27,1,6.76
35163,16777,111,2,15.55
35164,16778,5,1,10.41
35165,16778,44,1,29.52
35166,16779,115,1,17608.61
35167,16779,184,1,20.24
35168,16780,16,2,2.99
35169,16780,1,1,10.78
35170,16781,137,3,19.72
35171,16782,151,1,8.62
35172,16782,84,1,29.17
35173,16782,95,2,9001.43
35174,16783,1,2,11.54
35175,16783,3,1,15.69
35176,16783,51,1,42.21
35177,16783,115,1,17535.50
35178,16783,34,1,9.03
35179,16784,176,1,61.60
35180,16785,170,1,37754.11
35181,16786,116,1,3433.77
35182,16786,50,2,10.51
35183,16787,155,1,23.74
35184,16787,51,1,42.87
35185,16788,187,1,59.41
35186,16788,4,1,12.86
35187,16788,91,2,120.56
35188,16789,135,3,306.74
35189,16790,151,2,8.27
35190,16791,42,1,2.96
35191,16791,86,2,20.55
35192,16791,159,2,517.13
35193,16792,81,1,1222.85
35194,16793,91,1,117.52
35195,16793,182,1,32.52
35196,16794,159,1,485.74
35197,16795,31,3,3.09
35198,16795,53,2,12.94
35199,16795,29,1,4.39
35200,16795,139,3,29.10
35201,16796,170,3,36846.00
35202,16796,157,2,21.22
35203,16797,27,1,6.60
35204,16797,1,1,11.05
35205,16798,91,2,116.64
35206,16799,160,1,621.94
35207,16800,42,6,2.97
35208,16801,50,1,10.69
35209,16801,151,1,8.16
35210,16801,91,1,117.35
35211,16802,1,1,11.52
35212,16803,95,3,8784.97
35213,16803,80,1,1427.33
35214,16804,112,1,498.28
35215,16804,173,3,136.23
35216,16805,107,3,51.46
35217,16806,170,3,36052.70
35218,16806,154,1,31.73
35219,16807,55,3,7.47
35220,16808,187,1,58.98
35221,16808,138,1,10.47
35222,16809,182,2,34.48
35223,16809,108,1,31.18
35224,16809,97,2,13009.20
35225,16810,91,1,120.34
35226,16810,151,1,7.93
35227,16811,155,1,24.35
35228,16811,187,1,57.55
35229,16812,157,1,20.99
35230,16813,167,1,29180.42
35231,16814,151,1,7.93
35232,16814,22,1,12.55
35233,16814,113,2,4395.72
35234,16815,108,1,31.47
35235,16815,53,2,12.98
35236,16815,42,1,3.08
35237,16815,157,2,20.74
35238,16816,38,1,6.42
35239,16817,155,1,25.39
35240,16818,157,2,20.15
35241,16818,50,1,10.38
35242,16818,167,2,28596.36
35243,16819,7,3,155.35
35244,16819,114,1,9198.85
35245,16819,140,3,14.45
35246,16820,137,1,20.11
35247,16820,159,1,525.20
35248,16820,21,1,3.00
35249,16821,151,2,8.12
35250,16821,36,1,21.06
35251,16821,92,1,126.57
35252,16822,42,2,2.94
35253,16823,8,2,88.20
35254,16824,35,1,2.98
35255,16824,25,1,2.95
35256,16824,175,1,45.95
35257,16825,113,1,4138.63
35258,16826,86,1,20.94
35259,16826,151,2,8.56
35260,16827,7,2,156.65
35261,16827,91,1,120.83
35262,16828,178,1,94.40
35263,16829,129,1,350.60
35264,16830,111,1,15.58
35265,16831,170,4,35281.98
35266,16831,53,1,13.72
35267,16832,187,1,59.06
35268,16833,148,1,11.38
35269,16833,138,1,9.79
35270,16834,42,2,2.99
35271,16834,9,4,74.87
35272,16834,33,1,5.56
35273,16835,74,1,5.27
35274,16836,31,2,2.93
35275,16836,120,1,9.58
35276,16837,155,1,24.58
35277,16837,115,3,17238.27
35278,16837,42,2,3.07
35279,16838,155,1,24.04
35280,16838,51,1,42.95
35281,16839,155,1,25.82
35282,16839,118,3,10.05
35283,16840,45,1,40.13
35284,16841,144,2,52.23
35285,16841,46,3,14.61
35286,16841,95,2,8511.80
35287,16842,157,3,21.18
35288,16843,113,1,4117.83
35289,16843,188,2,30.78
35290,16843,115,1,17254.03
35291,16843,50,2,10.01
35292,16843,151,2,8.44
35293,16844,95,3,8745.14
35294,16844,84,1,28.17
35295,16844,155,1,24.08
35296,16845,53,2,13.23
35297,16846,53,1,13.71
35298,16846,44,3,30.07
35299,16846,118,2,10.33
35300,16846,42,2,2.89
35301,16846,166,1,37.73
35302,16847,137,1,19.27
35303,16847,37,1,3.04
35304,16847,1,3,11.14
35305,16847,51,1,42.54
35306,16847,91,1,120.13
35307,16848,179,1,85.50
35308,16848,115,1,16914.90
35309,16848,35,2,2.97
35310,16849,119,2,14.57
35311,16849,104,2,21.54
35312,16849,116,3,3374.28
35313,16850,135,2,301.16
35314,16851,42,3,2.91
35315,16851,53,2,13.64
35316,16852,7,1,154.38
35317,16852,163,1,20.78
35318,16853,115,2,17452.52
35319,16853,85,2,37.73
35320,16854,127,3,292.87
35321,16855,32,1,4.09
35322,16855,56,2,53.30
35323,16856,42,1,2.88
35324,16856,91,1,122.78
35325,16856,53,4,13.04
35326,16856,15,1,865.08
35327,16857,53,1,13.47
35328,16857,135,1,307.84
35329,16858,7,2,157.38
35330,16858,99,1,115.97
35331,16858,14,1,510.10
35332,16859,152,1,56.05
35333,16859,5,1,9.86
35334,16860,23,2,3.11
35335,16860,121,2,226.71
35336,16861,96,1,14013.69
35337,16861,135,1,290.86
35338,16862,145,1,32.42
35339,16862,140,2,15.14
35340,16862,119,2,14.05
35341,16863,2,1,18.88
35342,16863,150,1,31.15
35343,16863,18,1,10.08
35344,16864,137,1,18.86
35345,16865,51,2,40.59
35346,16866,95,4,8674.34
35347,16866,42,4,2.98
35348,16866,147,1,19.47
35349,16867,148,1,10.97
35350,16868,53,1,12.76
35351,16868,115,1,17617.34
35352,16868,42,2,2.88
35353,16868,155,1,25.52
35354,16869,182,2,32.85
35355,16869,36,1,22.65
35356,16870,42,1,3.00
35357,16871,7,2,151.93
35358,16871,34,1,9.30
35359,16872,131,1,311.61
35360,16873,151,1,8.00
35361,16873,53,1,13.20
35362,16874,35,2,2.92
35363,16875,42,1,3.09
35364,16875,74,2,5.06
35365,16876,160,1,629.83
35366,16877,9,4,72.00
35367,16877,150,1,30.21
35368,16878,187,2,60.10
35369,16878,162,1,33.27
35370,16878,76,1,12.68
35371,16878,42,1,2.88
35372,16879,155,1,24.03
35373,16879,7,2,155.52
35374,16880,2,2,19.73
35375,16881,53,1,13.82
35376,16881,42,2,2.96
35377,16882,50,1,10.68
35378,16882,151,4,8.19
35379,16883,151,1,8.29
35380,16883,53,1,13.46
35381,16884,7,2,149.99
35382,16884,115,1,17329.55
35383,16884,168,1,37800.16
35384,16885,95,3,8576.57
35385,16885,131,1,298.77
35386,16885,111,1,15.30
35387,16885,42,1,2.89
35388,16885,155,1,24.18
35389,16886,35,1,2.92
35390,16886,50,3,10.64
35391,16887,77,1,7.26
35392,16887,106,2,388.46
35393,16888,7,1,146.50
35394,16888,1,2,11.18
35395,16889,157,2,19.95
35396,16890,155,2,23.82
35397,16890,51,1,40.20
35398,16891,42,1,2.89
35399,16892,167,1,29272.05
35400,16892,144,3,50.76
35401,16893,155,1,25.18
35402,16893,119,1,13.95
35403,16894,70,1,6.85
35404,16895,15,4,924.79
35405,16895,45,1,40.46
35406,16895,19,1,11.67
35407,16896,2,2,20.10
35408,16896,139,1,28.94
35409,16897,42,1,3.11
35410,16897,105,1,104.42
35411,16898,42,1,3.01
35412,16898,144,1,49.87
35413,16898,163,1,20.77
35414,16899,131,4,303.95
35415,16899,187,1,57.13
35416,16899,142,1,13.70
35417,16899,155,2,23.87
35418,16899,34,1,9.31
35419,16900,160,4,609.01
35420,16900,1,1,11.26
35421,16901,42,3,2.95
35422,16901,155,1,24.71
35423,16902,53,1,12.70
35424,16902,94,1,1587.95
35425,16902,170,1,36014.45
35426,16903,42,1,2.99
35427,16903,50,1,10.38
35428,16903,98,3,15077.21
35429,16904,90,2,88.03
35430,16905,155,1,24.96
35431,16906,42,1,3.07
35432,16907,187,2,56.84
35433,16908,151,1,8.21
35434,16908,42,1,3.08
35435,16908,157,1,20.74
35436,16908,115,1,18240.99
35437,16909,126,1,408.26
35438,16909,187,2,60.24
35439,16909,170,2,38105.58
35440,16909,48,1,7.96
35441,16909,34,2,9.17
35442,16910,157,1,20.32
35443,16910,122,2,312.29
35444,16910,184,1,19.69
35445,16911,187,4,58.77
35446,16912,50,1,10.19
35447,16913,39,1,3.12
35448,16913,84,2,28.89
35449,16914,104,1,21.16
35450,16914,7,2,147.56
35451,16915,175,2,46.48
35452,16915,170,2,35976.03
35453,16916,86,1,21.12
35454,16916,145,2,32.30
35455,16917,118,1,9.98
35456,16917,155,1,24.97
35457,16918,115,2,17552.60
35458,16918,64,2,16.93
35459,16918,151,2,8.58
35460,16918,157,1,20.14
35461,16918,184,1,19.59
35462,16919,42,1,3.05
35463,16919,7,1,151.20
35464,16920,167,1,28192.41
35465,16921,155,2,25.29
35466,16922,50,1,10.35
35467,16923,155,2,25.05
35468,16923,50,1,10.15
35469,16924,135,1,282.00
35470,16924,151,2,8.05
35471,16924,155,2,25.77
35472,16925,25,4,3.04
35473,16925,174,1,679.56
35474,16926,87,3,32.07
35475,16926,135,2,290.27
35476,16927,170,1,38347.89
35477,16928,48,1,8.48
35478,16929,46,1,15.26
35479,16929,151,3,8.43
35480,16929,41,4,3.10
35481,16930,91,1,122.25
35482,16931,7,1,155.10
35483,16932,85,1,35.58
35484,16933,20,1,4.94
35485,16933,115,1,17972.41
35486,16934,42,1,3.07
35487,16934,115,1,16984.94
35488,16935,81,4,1170.71
35489,16935,83,1,34.08
35490,16936,158,2,24.68
35491,16936,20,4,4.66
35492,16937,22,3,12.13
35493,16938,151,1,8.15
35494,16938,60,1,11.23
35495,16938,51,1,42.86
35496,16939,129,2,333.14
35497,16939,7,2,149.52
35498,16940,31,1,3.12
35499,16940,155,1,25.69
35500,16940,71,1,38.92
35501,16941,155,1,25.05
35502,16941,145,1,30.66
35503,16941,53,1,13.52
35504,16942,115,1,17512.39
35505,16943,78,1,2208.09
35506,16943,72,3,10.88
35507,16944,144,2,50.87
35508,16944,95,3,8657.97
35509,16945,50,1,10.50
35510,16945,1,2,11.34
35511,16945,142,3,14.00
35512,16946,151,2,8.60
35513,16947,144,2,51.93
35514,16947,51,2,40.77
35515,16948,19,1,11.13
35516,16948,135,2,293.26
35517,16948,187,1,59.85
35518,16949,40,1,4.53
35519,16950,151,1,8.03
35520,16951,69,1,4.20
35521,16952,170,1,36615.15
35522,16952,101,1,524.64
35523,16953,147,1,19.47
35524,16954,157,3,20.15
35525,16954,115,2,16926.23
35526,16954,95,3,8600.38
35527,16955,1,2,11.21
35528,16955,15,1,883.61
35529,16955,50,2,10.73
35530,16955,174,1,682.66
35531,16956,115,1,16834.36
35532,16957,25,1,3.00
35533,16958,2,1,19.79
35534,16958,150,1,30.97
35535,16958,115,2,17766.15
35536,16958,53,1,13.14
35537,16958,1,1,11.16
35538,16959,140,1,15.08
35539,16960,25,2,2.94
35540,16961,139,1,27.86
35541,16961,51,4,42.35
35542,16962,88,1,154.72
35543,16963,120,2,9.76
35544,16963,23,1,3.10
35545,16963,187,2,58.31
35546,16964,7,4,157.37
35547,16964,84,1,27.77
35548,16965,5,1,10.12
35549,16966,141,1,42.06
35550,16967,70,1,6.87
35551,16967,59,1,4.92
35552,16968,42,3,2.99
35553,16969,86,1,20.61
35554,16969,142,2,14.48
35555,16969,117,1,7836.23
35556,16970,50,2,10.14
35557,16971,16,4,3.00
35558,16971,115,2,17422.75
35559,16972,18,1,9.57
35560,16973,1,1,10.82
35561,16974,71,1,40.35
35562,16975,3,1,14.93
35563,16975,70,1,6.91
35564,16976,115,1,17338.93
35565,16976,150,1,29.72
35566,16977,1,2,10.85
35567,16977,186,2,83.96
35568,16977,137,3,19.24
35569,16977,95,1,9112.44
35570,16978,34,1,9.36
35571,16979,103,4,114.39
35572,16980,170,1,35311.97
35573,16980,43,3,58.37
35574,16980,42,1,2.95
35575,16980,53,1,13.26
35576,16981,42,2,3.09
35577,16981,155,2,25.52
35578,16982,102,1,92.92
35579,16982,115,1,17528.02
35580,16983,92,2,122.71
35581,16984,29,1,4.44
35582,16984,137,1,19.90
35583,16985,135,1,284.13
35584,16986,95,2,8867.88
35585,16986,109,4,20.92
35586,16986,50,1,10.89
35587,16986,91,2,121.23
35588,16987,91,1,118.16
35589,16988,10,1,75.58
35590,16988,170,1,35823.62
35591,16988,187,1,58.46
35592,16989,52,1,30.60
35593,16989,170,3,38032.21
35594,16990,131,2,321.98
35595,16991,155,2,25.43
35596,16991,131,1,321.69
35597,16991,84,2,29.69
35598,16991,41,1,3.03
35599,16992,131,2,302.13
35600,16992,95,3,8901.94
35601,16992,105,1,102.99
35602,16993,91,1,119.42
35603,16994,184,3,20.44
35604,16994,42,2,2.95
35605,16995,189,1,36.32
35606,16995,23,1,3.13
35607,16995,128,1,175.44
35608,16996,51,2,40.48
35609,16996,144,3,52.97
35610,16996,162,1,32.16
35611,16997,56,2,56.39
35612,16998,170,1,35462.27
35613,16998,22,1,11.76
35614,16998,1,1,11.04
35615,16999,8,1,86.10
35616,16999,64,1,16.45
35617,16999,169,2,25001.97
35618,16999,193,1,799.07
35619,17000,133,1,797.02
35620,17000,75,1,19.10
35621,17000,19,1,11.50
35622,17001,115,3,18006.59
35623,17001,157,2,20.69
